countryLabel,geometryCountry,continentLabel,geometryContinent,musicFestivalLabel
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Great American Brass Band Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Great Waters Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Great American Brass Band Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Great Waters Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Hangout Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Hangout Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Hampton Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Hampton Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Harvest Moon Benefit Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Harvest Moon Benefit Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Heartland International Tattoo
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Heartland International Tattoo
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),High Sierra Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),High Zero
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),High Sierra Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),High Zero
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Hiawatha Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Hiawatha Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Hodag Country Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Hodag Country Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Homegrown Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Homegrown Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Identity Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Identity Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Voodoo Experience
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Voodoo Experience
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Hot Springs Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Hot Springs Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Insubordination Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Insubordination Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Indy Jazz Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Indy Jazz Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Jamboree in the Hills
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Tanglewood Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Jamboree in the Hills
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Tanglewood Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),JazzReggae Festival @ UCLA
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),JazzReggae Festival @ UCLA
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Jingle Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Jubilee CityFest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Jingle Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Jubilee CityFest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Korean Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Korean Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Kneisel Hall
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Kneisel Hall
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Leonard Falcone International Tuba and Euphonium Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lightning in a Bottle
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Leonard Falcone International Tuba and Euphonium Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lightning in a Bottle
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lakeside Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Langerado
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lansing JazzFest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lark Camp
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lakeside Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Langerado
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lansing JazzFest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lark Camp
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),LA Weekly Detour Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),La Musica
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Laguna Beach Chamber Music Society
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),LA Weekly Detour Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),La Musica
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Laguna Beach Chamber Music Society
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lone Star State Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lone Star State Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lionel Hampton Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Litchfield Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Little Five Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lionel Hampton Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Litchfield Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Little Five Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Lyceum Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Maha Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mainly Mozart Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Lyceum Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Maha Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mainly Mozart Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mendocino Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mendocino Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Miami Nice Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Miami Pop Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Michigan Festival of Sacred Music
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Michigan Womyn's Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Miami Nice Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Miami Pop Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Michigan Festival of Sacred Music
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Michigan Womyn's Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Masterworks festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mellon Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Masterworks festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mellon Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mount Airy Fiddlers Convention
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mount Airy Fiddlers Convention
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Middletown Folk Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Middletown Folk Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Minnesota Bluegrass and Old-Time Music Association
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Missouri Chamber Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Monolith Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Minnesota Bluegrass and Old-Time Music Association
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Missouri Chamber Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Monolith Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Midsummer Mozart Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mile High Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Midsummer Mozart Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mile High Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Monterey Pop Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Moogfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Moondance Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Monterey Pop Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Moogfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Moondance Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mountain Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mt. Hood Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Mt Adams Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Music@Menlo
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mountain Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mt. Hood Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Mt Adams Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Music@Menlo
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Music Mountain Summer Chamber Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Music from Salem
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Music in the Mountains
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Music Mountain Summer Chamber Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Music from Salem
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Music in the Mountains
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),National Folk Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),National Gospel Singing Convention
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),National Quartet Convention
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Nelsonville Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),National Folk Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),National Gospel Singing Convention
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),National Quartet Convention
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Nelsonville Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Nocturnal Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Nocturnal Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),MusicfestNW
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Musikfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),MusicfestNW
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Musikfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Noise Pop Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Norfolk Chamber Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Norman Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Noise Pop Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Norfolk Chamber Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Norman Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Notre Dame Collegiate Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Notre Dame Collegiate Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Nerdapalooza
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Newport Pop Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Nerdapalooza
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Newport Pop Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Olympia Experimental Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Olympic Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Opera Saratoga
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Orange Drive Miami Beach Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Oregon Festival of American Music
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Olympia Experimental Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Olympic Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Opera Saratoga
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Orange Drive Miami Beach Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Oregon Festival of American Music
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Ojai Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Oklahoma International Bluegrass Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Old Town BluesFest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Ojai Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Oklahoma International Bluegrass Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Old Town BluesFest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Outside Lands Music and Arts Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Ozark Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Outside Lands Music and Arts Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Ozark Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),PDX Pop Now!
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),PICCFEST
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),PDX Pop Now!
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),PICCFEST
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Pine Mountain Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Pine Mountain Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Philadelphia Folk Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Piano Summer
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Philadelphia Folk Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Piano Summer
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Park City International Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Park City Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Peco Energy Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Park City International Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Park City Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Peco Energy Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Pittsburgh Folk Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Planetfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Pittsburgh Folk Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Planetfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Portland Chamber Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Progman Cometh
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Providence sound session
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Provincetown Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Portland Chamber Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Progman Cometh
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Providence sound session
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Provincetown Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Red Bank Jazz & Blues Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Red Bank Jazz & Blues Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Red Sky Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Red Sky Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rock on the Range
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rock on the Range
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rock Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rock Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Riverbend Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Robot Mosh Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rochester International Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Riverbend Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Robot Mosh Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rochester International Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rock the Canyon
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rockport Music
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rock the Canyon
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rockport Music
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rites of Spring Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rites of Spring Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sacramento Jazz Jubilee
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sacramento Jazz Jubilee
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Rondo Young Artist Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Round Top Festival Institute
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Rondo Young Artist Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Round Top Festival Institute
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),San Jose Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Santa Fe Chamber Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sarasota Blues Fest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sarasota Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sasquatch! Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),San Jose Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Santa Fe Chamber Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sarasota Blues Fest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sarasota Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sasquatch! Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Shenandoah Valley Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sierra Nevada World Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Shenandoah Valley Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sierra Nevada World Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Savannah Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Schlern International Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Savannah Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Schlern International Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Seaport Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Shakori Hills Grassroots Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Seaport Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Shakori Hills Grassroots Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sioux Falls Jazz and Blues Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sitka Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sioux Falls Jazz and Blues Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sitka Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sitka Summer Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sitka Summer Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Soundwave Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Soundwave Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),South Padre International Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),South by So What?!
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),South Padre International Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),South by So What?!
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Stagecoach Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Stagecoach Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Steel Bridge Songfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Sterlingfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Steel Bridge Songfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Sterlingfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Street Scene
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Strings Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Street Scene
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Strings Music Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Stone City Art Colony
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Stone Creek Jamboree
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Stone City Art Colony
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Stone Creek Jamboree
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Summer Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Summer Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Suffragette Sessions
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Suffragette Sessions
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Summerfest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),SunFest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Summerfest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),SunFest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Tanglewood Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Tanglewood Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),The Brooklyn Hip-Hop Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),The Festival Dancing in Your Head
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),The Brooklyn Hip-Hop Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),The Festival Dancing in Your Head
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),The Florida SpringFest
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),The Florida SpringFest
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Taste of 4th Avenue Jazz Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Texas Music Revolution
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Texxas Jam
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Taste of 4th Avenue Jazz Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Texas Music Revolution
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Texxas Jam
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Thrash of the Titans
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Three Rivers Arts Festival
United States of America,Point(-98.5795 39.828175),Oceania,Point(166.0 -21.0),Thrilladelphia Music Festival
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Thrash of the Titans
United States of America,Point(-98.5795 39.828175),North America,Point(-105.0 47.0),Three Rivers Arts Festival
